id	chrom	len	cumul
scaff_group_019	CAKOES020001614.1	5324	37922029
scaff_group_019	CAKOES020001615.1	5318	37927347
scaff_group_019	CAKOES020001616.1	5310	37932657
scaff_group_019	CAKOES020001617.1	5309	37937966
scaff_group_019	CAKOES020001618.1	5303	37943269
scaff_group_019	CAKOES020001619.1	5297	37948566
scaff_group_019	CAKOES020001620.1	5296	37953862
scaff_group_019	CAKOES020001621.1	5292	37959154
scaff_group_019	CAKOES020001622.1	5285	37964439
scaff_group_019	CAKOES020001623.1	5277	37969716
scaff_group_019	CAKOES020001624.1	5260	37974976
scaff_group_019	CAKOES020001625.1	5253	37980229
scaff_group_019	CAKOES020001626.1	5252	37985481
scaff_group_019	CAKOES020001627.1	5246	37990727
scaff_group_019	CAKOES020001628.1	5233	37995960
scaff_group_020	CAKOES020001629.1	5226	38001186
scaff_group_020	CAKOES020001630.1	5225	38006411
scaff_group_020	CAKOES020001631.1	5225	38011636
scaff_group_020	CAKOES020001632.1	5214	38016850
scaff_group_020	CAKOES020001633.1	5209	38022059
scaff_group_020	CAKOES020001634.1	5194	38027253
scaff_group_020	CAKOES020001635.1	5188	38032441
scaff_group_020	CAKOES020001636.1	5185	38037626
scaff_group_020	CAKOES020001637.1	5181	38042807
scaff_group_020	CAKOES020001638.1	5178	38047985
scaff_group_020	CAKOES020001639.1	5178	38053163
scaff_group_020	CAKOES020001640.1	5173	38058336
scaff_group_020	CAKOES020001641.1	5147	38063483
scaff_group_020	CAKOES020001642.1	5137	38068620
scaff_group_020	CAKOES020001643.1	5124	38073744
scaff_group_020	CAKOES020001644.1	5092	38078836
scaff_group_020	CAKOES020001645.1	5089	38083925
scaff_group_020	CAKOES020001646.1	5089	38089014
scaff_group_020	CAKOES020001647.1	5078	38094092
scaff_group_020	CAKOES020001648.1	5066	38099158
scaff_group_020	CAKOES020001649.1	5058	38104216
scaff_group_020	CAKOES020001650.1	5056	38109272
scaff_group_020	CAKOES020001651.1	5040	38114312
scaff_group_020	CAKOES020001652.1	5037	38119349
scaff_group_020	CAKOES020001653.1	5032	38124381
scaff_group_020	CAKOES020001654.1	5027	38129408
scaff_group_020	CAKOES020001655.1	5026	38134434
scaff_group_020	CAKOES020001656.1	5018	38139452
scaff_group_020	CAKOES020001657.1	5017	38144469
scaff_group_020	CAKOES020001658.1	5017	38149486
scaff_group_020	CAKOES020001659.1	5010	38154496
scaff_group_020	CAKOES020001660.1	5010	38159506
scaff_group_020	CAKOES020001661.1	4983	38164489
scaff_group_020	CAKOES020001662.1	4974	38169463
scaff_group_020	CAKOES020001663.1	4970	38174433
scaff_group_020	CAKOES020001664.1	4936	38179369
scaff_group_020	CAKOES020001665.1	4932	38184301
scaff_group_020	CAKOES020001666.1	4924	38189225
scaff_group_020	CAKOES020001667.1	4913	38194138
scaff_group_020	CAKOES020001668.1	4910	38199048
scaff_group_020	CAKOES020001669.1	4907	38203955
scaff_group_020	CAKOES020001670.1	4897	38208852
scaff_group_020	CAKOES020001671.1	4888	38213740
scaff_group_020	CAKOES020001672.1	4881	38218621
scaff_group_020	CAKOES020001673.1	4870	38223491
scaff_group_020	CAKOES020001674.1	4865	38228356
scaff_group_020	CAKOES020001675.1	4861	38233217
scaff_group_020	CAKOES020001676.1	4861	38238078
scaff_group_020	CAKOES020001677.1	4850	38242928
scaff_group_020	CAKOES020001678.1	4823	38247751
scaff_group_020	CAKOES020001679.1	4812	38252563
scaff_group_020	CAKOES020001680.1	4807	38257370
scaff_group_020	CAKOES020001681.1	4800	38262170
scaff_group_020	CAKOES020001682.1	4781	38266951
scaff_group_020	CAKOES020001683.1	4772	38271723
scaff_group_020	CAKOES020001684.1	4770	38276493
scaff_group_020	CAKOES020001685.1	4766	38281259
scaff_group_020	CAKOES020001686.1	4756	38286015
scaff_group_020	CAKOES020001687.1	4752	38290767
scaff_group_020	CAKOES020001688.1	4751	38295518
scaff_group_020	CAKOES020001689.1	4745	38300263
scaff_group_020	CAKOES020001690.1	4732	38304995
scaff_group_020	CAKOES020001691.1	4722	38309717
scaff_group_020	CAKOES020001692.1	4715	38314432
scaff_group_020	CAKOES020001693.1	4704	38319136
scaff_group_020	CAKOES020001694.1	4700	38323836
scaff_group_020	CAKOES020001695.1	4698	38328534
scaff_group_020	CAKOES020001696.1	4678	38333212
scaff_group_020	CAKOES020001697.1	4661	38337873
scaff_group_020	CAKOES020001698.1	4648	38342521
scaff_group_020	CAKOES020001699.1	4638	38347159
scaff_group_020	CAKOES020001700.1	4637	38351796
scaff_group_020	CAKOES020001701.1	4633	38356429
scaff_group_020	CAKOES020001702.1	4630	38361059
scaff_group_020	CAKOES020001703.1	4630	38365689
scaff_group_020	CAKOES020001704.1	4626	38370315
scaff_group_020	CAKOES020001705.1	4612	38374927
scaff_group_020	CAKOES020001706.1	4608	38379535
scaff_group_020	CAKOES020001707.1	4604	38384139
scaff_group_020	CAKOES020001708.1	4600	38388739
scaff_group_020	CAKOES020001709.1	4591	38393330
scaff_group_020	CAKOES020001710.1	4585	38397915
scaff_group_020	CAKOES020001711.1	4582	38402497
scaff_group_020	CAKOES020001712.1	4579	38407076
scaff_group_020	CAKOES020001713.1	4575	38411651
scaff_group_020	CAKOES020001714.1	4574	38416225
scaff_group_020	CAKOES020001715.1	4567	38420792
scaff_group_020	CAKOES020001716.1	4565	38425357
scaff_group_020	CAKOES020001717.1	4565	38429922
scaff_group_020	CAKOES020001718.1	4559	38434481
scaff_group_020	CAKOES020001719.1	4555	38439036
scaff_group_020	CAKOES020001720.1	4554	38443590
scaff_group_020	CAKOES020001721.1	4553	38448143
scaff_group_020	CAKOES020001722.1	4549	38452692
scaff_group_020	CAKOES020001723.1	4519	38457211
scaff_group_020	CAKOES020001724.1	4513	38461724
scaff_group_020	CAKOES020001725.1	4513	38466237
scaff_group_020	CAKOES020001726.1	4512	38470749
scaff_group_020	CAKOES020001727.1	4506	38475255
scaff_group_020	CAKOES020001728.1	4500	38479755
scaff_group_020	CAKOES020001729.1	4497	38484252
scaff_group_020	CAKOES020001730.1	4490	38488742
scaff_group_020	CAKOES020001731.1	4486	38493228
scaff_group_020	CAKOES020001732.1	4480	38497708
scaff_group_020	CAKOES020001733.1	4472	38502180
scaff_group_020	CAKOES020001734.1	4470	38506650
scaff_group_020	CAKOES020001735.1	4461	38511111
scaff_group_020	CAKOES020001736.1	4461	38515572
scaff_group_020	CAKOES020001737.1	4461	38520033
scaff_group_020	CAKOES020001738.1	4458	38524491
scaff_group_020	CAKOES020001739.1	4452	38528943
scaff_group_020	CAKOES020001740.1	4451	38533394
scaff_group_020	CAKOES020001741.1	4448	38537842
scaff_group_020	CAKOES020001742.1	4440	38542282
scaff_group_020	CAKOES020001743.1	4439	38546721
scaff_group_020	CAKOES020001744.1	4438	38551159
scaff_group_020	CAKOES020001745.1	4436	38555595
scaff_group_020	CAKOES020001746.1	4434	38560029
scaff_group_020	CAKOES020001747.1	4432	38564461
scaff_group_020	CAKOES020001748.1	4422	38568883
scaff_group_020	CAKOES020001749.1	4408	38573291
scaff_group_020	CAKOES020001750.1	4399	38577690
scaff_group_020	CAKOES020001751.1	4395	38582085
scaff_group_020	CAKOES020001752.1	4393	38586478
scaff_group_020	CAKOES020001753.1	4387	38590865
scaff_group_020	CAKOES020001754.1	4379	38595244
scaff_group_020	CAKOES020001755.1	4369	38599613
scaff_group_020	CAKOES020001756.1	4364	38603977
scaff_group_020	CAKOES020001757.1	4354	38608331
scaff_group_020	CAKOES020001758.1	4350	38612681
scaff_group_020	CAKOES020001759.1	4350	38617031
scaff_group_020	CAKOES020001760.1	4348	38621379
scaff_group_020	CAKOES020001761.1	4346	38625725
scaff_group_020	CAKOES020001762.1	4345	38630070
scaff_group_020	CAKOES020001763.1	4344	38634414
scaff_group_020	CAKOES020001764.1	4343	38638757
scaff_group_020	CAKOES020001765.1	4342	38643099
scaff_group_020	CAKOES020001766.1	4342	38647441
scaff_group_020	CAKOES020001767.1	4339	38651780
scaff_group_020	CAKOES020001768.1	4334	38656114
scaff_group_020	CAKOES020001769.1	4332	38660446
scaff_group_020	CAKOES020001770.1	4331	38664777
scaff_group_020	CAKOES020001771.1	4326	38669103
scaff_group_020	CAKOES020001772.1	4326	38673429
scaff_group_020	CAKOES020001773.1	4322	38677751
scaff_group_020	CAKOES020001774.1	4319	38682070
scaff_group_020	CAKOES020001775.1	4315	38686385
scaff_group_020	CAKOES020001776.1	4305	38690690
scaff_group_020	CAKOES020001777.1	4290	38694980
scaff_group_020	CAKOES020001778.1	4290	38699270
scaff_group_020	CAKOES020001779.1	4271	38703541
scaff_group_020	CAKOES020001780.1	4270	38707811
scaff_group_020	CAKOES020001781.1	4266	38712077
scaff_group_020	CAKOES020001782.1	4265	38716342
scaff_group_020	CAKOES020001783.1	4255	38720597
scaff_group_020	CAKOES020001784.1	4252	38724849
scaff_group_020	CAKOES020001785.1	4251	38729100
scaff_group_020	CAKOES020001786.1	4249	38733349
scaff_group_020	CAKOES020001787.1	4233	38737582
scaff_group_020	CAKOES020001788.1	4222	38741804
scaff_group_020	CAKOES020001789.1	4211	38746015
scaff_group_020	CAKOES020001790.1	4205	38750220
scaff_group_020	CAKOES020001791.1	4204	38754424
scaff_group_020	CAKOES020001792.1	4202	38758626
scaff_group_020	CAKOES020001793.1	4183	38762809
scaff_group_020	CAKOES020001794.1	4181	38766990
scaff_group_020	CAKOES020001795.1	4179	38771169
scaff_group_020	CAKOES020001796.1	4175	38775344
scaff_group_020	CAKOES020001797.1	4174	38779518
scaff_group_020	CAKOES020001798.1	4161	38783679
scaff_group_020	CAKOES020001799.1	4155	38787834
scaff_group_020	CAKOES020001800.1	4153	38791987
scaff_group_020	CAKOES020001801.1	4148	38796135
scaff_group_020	CAKOES020001802.1	4135	38800270
scaff_group_020	CAKOES020001803.1	4134	38804404
scaff_group_020	CAKOES020001804.1	4119	38808523
scaff_group_020	CAKOES020001805.1	4119	38812642
scaff_group_020	CAKOES020001806.1	4108	38816750
scaff_group_020	CAKOES020001807.1	4102	38820852
scaff_group_020	CAKOES020001808.1	4100	38824952
scaff_group_020	CAKOES020001809.1	4096	38829048
scaff_group_020	CAKOES020001810.1	4094	38833142
scaff_group_020	CAKOES020001811.1	4094	38837236
scaff_group_020	CAKOES020001812.1	4091	38841327
scaff_group_020	CAKOES020001813.1	4089	38845416
scaff_group_020	CAKOES020001814.1	4087	38849503
scaff_group_020	CAKOES020001815.1	4082	38853585
scaff_group_020	CAKOES020001816.1	4082	38857667
scaff_group_020	CAKOES020001817.1	4079	38861746
scaff_group_020	CAKOES020001818.1	4076	38865822
scaff_group_020	CAKOES020001819.1	4073	38869895
scaff_group_020	CAKOES020001820.1	4062	38873957
scaff_group_020	CAKOES020001821.1	4059	38878016
scaff_group_020	CAKOES020001822.1	4043	38882059
scaff_group_020	CAKOES020001823.1	4043	38886102
scaff_group_020	CAKOES020001824.1	4038	38890140
scaff_group_020	CAKOES020001825.1	4033	38894173
scaff_group_020	CAKOES020001826.1	4029	38898202
scaff_group_020	CAKOES020001827.1	4026	38902228
scaff_group_020	CAKOES020001828.1	4024	38906252
scaff_group_020	CAKOES020001829.1	4023	38910275
scaff_group_020	CAKOES020001830.1	4021	38914296
scaff_group_020	CAKOES020001831.1	4021	38918317
scaff_group_020	CAKOES020001832.1	4019	38922336
scaff_group_020	CAKOES020001833.1	4019	38926355
scaff_group_020	CAKOES020001834.1	3996	38930351
scaff_group_020	CAKOES020001835.1	3995	38934346
scaff_group_020	CAKOES020001836.1	3991	38938337
scaff_group_020	CAKOES020001837.1	3986	38942323
scaff_group_020	CAKOES020001838.1	3982	38946305
scaff_group_020	CAKOES020001839.1	3980	38950285
scaff_group_020	CAKOES020001840.1	3966	38954251
scaff_group_020	CAKOES020001841.1	3955	38958206
scaff_group_020	CAKOES020001842.1	3955	38962161
scaff_group_020	CAKOES020001843.1	3954	38966115
scaff_group_020	CAKOES020001844.1	3953	38970068
scaff_group_020	CAKOES020001845.1	3949	38974017
scaff_group_020	CAKOES020001846.1	3947	38977964
scaff_group_020	CAKOES020001847.1	3943	38981907
scaff_group_020	CAKOES020001848.1	3940	38985847
scaff_group_020	CAKOES020001849.1	3938	38989785
scaff_group_020	CAKOES020001850.1	3937	38993722
scaff_group_020	CAKOES020001851.1	3923	38997645
scaff_group_020	CAKOES020001852.1	3915	39001560
scaff_group_020	CAKOES020001853.1	3915	39005475
scaff_group_020	CAKOES020001854.1	3914	39009389
scaff_group_020	CAKOES020001855.1	3912	39013301
scaff_group_020	CAKOES020001856.1	3911	39017212
scaff_group_020	CAKOES020001857.1	3909	39021121
scaff_group_020	CAKOES020001858.1	3905	39025026
scaff_group_020	CAKOES020001859.1	3901	39028927
scaff_group_020	CAKOES020001860.1	3898	39032825
scaff_group_020	CAKOES020001861.1	3884	39036709
scaff_group_020	CAKOES020001862.1	3866	39040575
scaff_group_020	CAKOES020001863.1	3855	39044430
scaff_group_020	CAKOES020001864.1	3846	39048276
scaff_group_020	CAKOES020001865.1	3826	39052102
scaff_group_020	CAKOES020001866.1	3815	39055917
scaff_group_020	CAKOES020001867.1	3803	39059720
scaff_group_020	CAKOES020001868.1	3794	39063514
scaff_group_020	CAKOES020001869.1	3791	39067305
scaff_group_020	CAKOES020001870.1	3785	39071090
scaff_group_020	CAKOES020001871.1	3782	39074872
scaff_group_020	CAKOES020001872.1	3772	39078644
scaff_group_020	CAKOES020001873.1	3767	39082411
scaff_group_020	CAKOES020001874.1	3765	39086176
scaff_group_020	CAKOES020001875.1	3763	39089939
scaff_group_020	CAKOES020001876.1	3762	39093701
scaff_group_020	CAKOES020001877.1	3761	39097462
scaff_group_020	CAKOES020001878.1	3754	39101216
scaff_group_020	CAKOES020001879.1	3753	39104969
scaff_group_020	CAKOES020001880.1	3746	39108715
scaff_group_020	CAKOES020001881.1	3742	39112457
scaff_group_020	CAKOES020001882.1	3740	39116197
scaff_group_020	CAKOES020001883.1	3736	39119933
scaff_group_020	CAKOES020001884.1	3734	39123667
scaff_group_020	CAKOES020001885.1	3734	39127401
scaff_group_020	CAKOES020001886.1	3730	39131131
scaff_group_020	CAKOES020001887.1	3724	39134855
scaff_group_020	CAKOES020001888.1	3720	39138575
scaff_group_020	CAKOES020001889.1	3718	39142293
scaff_group_020	CAKOES020001890.1	3718	39146011
scaff_group_020	CAKOES020001891.1	3714	39149725
scaff_group_020	CAKOES020001892.1	3709	39153434
scaff_group_020	CAKOES020001893.1	3699	39157133
scaff_group_020	CAKOES020001894.1	3689	39160822
scaff_group_020	CAKOES020001895.1	3689	39164511
scaff_group_020	CAKOES020001896.1	3681	39168192
scaff_group_020	CAKOES020001897.1	3680	39171872
scaff_group_020	CAKOES020001898.1	3678	39175550
scaff_group_020	CAKOES020001899.1	3673	39179223
scaff_group_020	CAKOES020001900.1	3672	39182895
scaff_group_020	CAKOES020001901.1	3671	39186566
scaff_group_020	CAKOES020001902.1	3670	39190236
scaff_group_020	CAKOES020001903.1	3665	39193901
scaff_group_020	CAKOES020001904.1	3664	39197565
scaff_group_020	CAKOES020001905.1	3663	39201228
scaff_group_020	CAKOES020001906.1	3661	39204889
scaff_group_020	CAKOES020001907.1	3660	39208549
scaff_group_020	CAKOES020001908.1	3649	39212198
scaff_group_020	CAKOES020001909.1	3647	39215845
scaff_group_020	CAKOES020001910.1	3643	39219488
scaff_group_020	CAKOES020001911.1	3638	39223126
scaff_group_020	CAKOES020001912.1	3632	39226758
scaff_group_020	CAKOES020001913.1	3625	39230383
scaff_group_020	CAKOES020001914.1	3623	39234006
scaff_group_020	CAKOES020001915.1	3622	39237628
scaff_group_020	CAKOES020001916.1	3617	39241245
scaff_group_020	CAKOES020001917.1	3617	39244862
scaff_group_020	CAKOES020001918.1	3610	39248472
scaff_group_020	CAKOES020001919.1	3607	39252079
scaff_group_020	CAKOES020001920.1	3602	39255681
scaff_group_020	CAKOES020001921.1	3598	39259279
scaff_group_020	CAKOES020001922.1	3595	39262874
scaff_group_020	CAKOES020001923.1	3595	39266469
scaff_group_020	CAKOES020001924.1	3595	39270064
scaff_group_020	CAKOES020001925.1	3581	39273645
scaff_group_020	CAKOES020001926.1	3576	39277221
scaff_group_020	CAKOES020001927.1	3574	39280795
scaff_group_020	CAKOES020001928.1	3573	39284368
scaff_group_020	CAKOES020001929.1	3568	39287936
scaff_group_020	CAKOES020001930.1	3566	39291502
scaff_group_020	CAKOES020001931.1	3562	39295064
scaff_group_020	CAKOES020001932.1	3561	39298625
scaff_group_020	CAKOES020001933.1	3560	39302185
scaff_group_020	CAKOES020001934.1	3556	39305741
scaff_group_020	CAKOES020001935.1	3554	39309295
scaff_group_020	CAKOES020001936.1	3547	39312842
scaff_group_020	CAKOES020001937.1	3545	39316387
scaff_group_020	CAKOES020001938.1	3542	39319929
scaff_group_020	CAKOES020001939.1	3541	39323470
scaff_group_020	CAKOES020001940.1	3530	39327000
scaff_group_020	CAKOES020001941.1	3529	39330529
scaff_group_020	CAKOES020001942.1	3517	39334046
scaff_group_020	CAKOES020001943.1	3516	39337562
scaff_group_020	CAKOES020001944.1	3505	39341067
scaff_group_020	CAKOES020001945.1	3503	39344570
scaff_group_020	CAKOES020001946.1	3490	39348060
scaff_group_020	CAKOES020001947.1	3490	39351550
scaff_group_020	CAKOES020001948.1	3489	39355039
scaff_group_020	CAKOES020001949.1	3482	39358521
scaff_group_020	CAKOES020001950.1	3481	39362002
scaff_group_020	CAKOES020001951.1	3480	39365482
scaff_group_020	CAKOES020001952.1	3475	39368957
scaff_group_020	CAKOES020001953.1	3468	39372425
scaff_group_020	CAKOES020001954.1	3453	39375878
scaff_group_020	CAKOES020001955.1	3453	39379331
scaff_group_020	CAKOES020001956.1	3452	39382783
scaff_group_020	CAKOES020001957.1	3451	39386234
scaff_group_020	CAKOES020001958.1	3442	39389676
scaff_group_020	CAKOES020001959.1	3441	39393117
scaff_group_020	CAKOES020001960.1	3440	39396557
scaff_group_020	CAKOES020001961.1	3438	39399995
scaff_group_020	CAKOES020001962.1	3435	39403430
scaff_group_020	CAKOES020001963.1	3434	39406864
scaff_group_020	CAKOES020001964.1	3423	39410287
scaff_group_020	CAKOES020001965.1	3419	39413706
scaff_group_020	CAKOES020001966.1	3401	39417107
scaff_group_020	CAKOES020001967.1	3395	39420502
scaff_group_020	CAKOES020001968.1	3394	39423896
scaff_group_020	CAKOES020001969.1	3394	39427290
scaff_group_020	CAKOES020001970.1	3393	39430683
scaff_group_020	CAKOES020001971.1	3392	39434075
scaff_group_020	CAKOES020001972.1	3388	39437463
scaff_group_020	CAKOES020001973.1	3385	39440848
scaff_group_020	CAKOES020001974.1	3381	39444229
scaff_group_020	CAKOES020001975.1	3378	39447607
scaff_group_020	CAKOES020001976.1	3374	39450981
scaff_group_020	CAKOES020001977.1	3373	39454354
scaff_group_020	CAKOES020001978.1	3371	39457725
scaff_group_020	CAKOES020001979.1	3360	39461085
scaff_group_020	CAKOES020001980.1	3356	39464441
scaff_group_020	CAKOES020001981.1	3351	39467792
scaff_group_020	CAKOES020001982.1	3349	39471141
scaff_group_020	CAKOES020001983.1	3345	39474486
scaff_group_020	CAKOES020001984.1	3343	39477829
scaff_group_020	CAKOES020001985.1	3339	39481168
scaff_group_020	CAKOES020001986.1	3334	39484502
scaff_group_020	CAKOES020001987.1	3328	39487830
scaff_group_020	CAKOES020001988.1	3327	39491157
scaff_group_020	CAKOES020001989.1	3327	39494484
scaff_group_020	CAKOES020001990.1	3312	39497796
scaff_group_020	CAKOES020001991.1	3307	39501103
scaff_group_020	CAKOES020001992.1	3294	39504397
scaff_group_020	CAKOES020001993.1	3287	39507684
scaff_group_020	CAKOES020001994.1	3282	39510966
scaff_group_020	CAKOES020001995.1	3274	39514240
scaff_group_020	CAKOES020001996.1	3274	39517514
scaff_group_020	CAKOES020001997.1	3269	39520783
scaff_group_020	CAKOES020001998.1	3267	39524050
scaff_group_020	CAKOES020001999.1	3263	39527313
scaff_group_020	CAKOES020002000.1	3259	39530572
scaff_group_020	CAKOES020002001.1	3257	39533829
scaff_group_020	CAKOES020002002.1	3253	39537082
scaff_group_020	CAKOES020002003.1	3251	39540333
scaff_group_020	CAKOES020002004.1	3251	39543584
scaff_group_020	CAKOES020002005.1	3248	39546832
scaff_group_020	CAKOES020002006.1	3248	39550080
scaff_group_020	CAKOES020002007.1	3239	39553319
scaff_group_020	CAKOES020002008.1	3236	39556555
scaff_group_020	CAKOES020002009.1	3235	39559790
scaff_group_020	CAKOES020002010.1	3235	39563025
scaff_group_020	CAKOES020002011.1	3232	39566257
scaff_group_020	CAKOES020002012.1	3230	39569487
scaff_group_020	CAKOES020002013.1	3226	39572713
scaff_group_020	CAKOES020002014.1	3221	39575934
scaff_group_020	CAKOES020002015.1	3218	39579152
scaff_group_020	CAKOES020002016.1	3211	39582363
scaff_group_020	CAKOES020002017.1	3208	39585571
scaff_group_020	CAKOES020002018.1	3203	39588774
scaff_group_020	CAKOES020002019.1	3203	39591977
scaff_group_020	CAKOES020002020.1	3197	39595174
scaff_group_020	CAKOES020002021.1	3195	39598369
scaff_group_020	CAKOES020002022.1	3190	39601559
scaff_group_020	CAKOES020002023.1	3190	39604749
scaff_group_020	CAKOES020002024.1	3187	39607936
scaff_group_020	CAKOES020002025.1	3185	39611121
scaff_group_020	CAKOES020002026.1	3185	39614306
scaff_group_020	CAKOES020002027.1	3181	39617487
scaff_group_020	CAKOES020002028.1	3167	39620654
scaff_group_020	CAKOES020002029.1	3153	39623807
scaff_group_020	CAKOES020002030.1	3150	39626957
scaff_group_020	CAKOES020002031.1	3150	39630107
scaff_group_020	CAKOES020002032.1	3147	39633254
scaff_group_020	CAKOES020002033.1	3145	39636399
scaff_group_020	CAKOES020002034.1	3141	39639540
scaff_group_020	CAKOES020002035.1	3132	39642672
scaff_group_020	CAKOES020002036.1	3131	39645803
scaff_group_020	CAKOES020002037.1	3124	39648927
scaff_group_020	CAKOES020002038.1	3117	39652044
scaff_group_020	CAKOES020002039.1	3117	39655161
scaff_group_020	CAKOES020002040.1	3111	39658272
scaff_group_020	CAKOES020002041.1	3102	39661374
scaff_group_020	CAKOES020002042.1	3101	39664475
scaff_group_020	CAKOES020002043.1	3098	39667573
scaff_group_020	CAKOES020002044.1	3097	39670670
scaff_group_020	CAKOES020002045.1	3095	39673765
scaff_group_020	CAKOES020002046.1	3091	39676856
scaff_group_020	CAKOES020002047.1	3085	39679941
scaff_group_020	CAKOES020002048.1	3068	39683009
scaff_group_020	CAKOES020002049.1	3065	39686074
scaff_group_020	CAKOES020002050.1	3059	39689133
scaff_group_020	CAKOES020002051.1	3055	39692188
scaff_group_020	CAKOES020002052.1	3055	39695243
scaff_group_020	CAKOES020002053.1	3052	39698295
scaff_group_020	CAKOES020002054.1	3052	39701347
scaff_group_020	CAKOES020002055.1	3047	39704394
scaff_group_020	CAKOES020002056.1	3046	39707440
scaff_group_020	CAKOES020002057.1	3038	39710478
scaff_group_020	CAKOES020002058.1	3036	39713514
scaff_group_020	CAKOES020002059.1	3033	39716547
scaff_group_020	CAKOES020002060.1	3032	39719579
scaff_group_020	CAKOES020002061.1	3025	39722604
scaff_group_020	CAKOES020002062.1	3022	39725626
scaff_group_020	CAKOES020002063.1	3014	39728640
scaff_group_020	CAKOES020002064.1	3014	39731654
scaff_group_020	CAKOES020002065.1	3012	39734666
scaff_group_020	CAKOES020002066.1	3009	39737675
scaff_group_020	CAKOES020002067.1	3002	39740677
scaff_group_020	CAKOES020002068.1	2995	39743672
scaff_group_020	CAKOES020002069.1	2990	39746662
scaff_group_020	CAKOES020002070.1	2987	39749649
scaff_group_020	CAKOES020002071.1	2986	39752635
scaff_group_020	CAKOES020002072.1	2985	39755620
scaff_group_020	CAKOES020002073.1	2985	39758605
scaff_group_020	CAKOES020002074.1	2983	39761588
scaff_group_020	CAKOES020002075.1	2982	39764570
scaff_group_020	CAKOES020002076.1	2981	39767551
scaff_group_020	CAKOES020002077.1	2980	39770531
scaff_group_020	CAKOES020002078.1	2979	39773510
scaff_group_020	CAKOES020002079.1	2975	39776485
scaff_group_020	CAKOES020002080.1	2960	39779445
scaff_group_020	CAKOES020002081.1	2957	39782402
scaff_group_020	CAKOES020002082.1	2957	39785359
scaff_group_020	CAKOES020002083.1	2956	39788315
scaff_group_020	CAKOES020002084.1	2953	39791268
scaff_group_020	CAKOES020002085.1	2944	39794212
scaff_group_020	CAKOES020002086.1	2941	39797153
scaff_group_020	CAKOES020002087.1	2939	39800092
scaff_group_020	CAKOES020002088.1	2939	39803031
scaff_group_020	CAKOES020002089.1	2932	39805963
scaff_group_020	CAKOES020002090.1	2930	39808893
scaff_group_020	CAKOES020002091.1	2926	39811819
scaff_group_020	CAKOES020002092.1	2923	39814742
scaff_group_020	CAKOES020002093.1	2921	39817663
scaff_group_020	CAKOES020002094.1	2921	39820584
scaff_group_020	CAKOES020002095.1	2916	39823500
scaff_group_020	CAKOES020002096.1	2904	39826404
scaff_group_020	CAKOES020002097.1	2896	39829300
scaff_group_020	CAKOES020002098.1	2892	39832192
scaff_group_020	CAKOES020002099.1	2888	39835080
scaff_group_020	CAKOES020002100.1	2888	39837968
scaff_group_020	CAKOES020002101.1	2886	39840854
scaff_group_020	CAKOES020002102.1	2881	39843735
scaff_group_020	CAKOES020002103.1	2866	39846601
scaff_group_020	CAKOES020002104.1	2864	39849465
scaff_group_020	CAKOES020002105.1	2859	39852324
scaff_group_020	CAKOES020002106.1	2858	39855182
scaff_group_020	CAKOES020002107.1	2858	39858040
scaff_group_020	CAKOES020002108.1	2851	39860891
scaff_group_020	CAKOES020002109.1	2847	39863738
scaff_group_020	CAKOES020002110.1	2847	39866585
scaff_group_020	CAKOES020002111.1	2844	39869429
scaff_group_020	CAKOES020002112.1	2841	39872270
scaff_group_020	CAKOES020002113.1	2841	39875111
scaff_group_020	CAKOES020002114.1	2839	39877950
scaff_group_020	CAKOES020002115.1	2832	39880782
scaff_group_020	CAKOES020002116.1	2830	39883612
scaff_group_020	CAKOES020002117.1	2829	39886441
scaff_group_020	CAKOES020002118.1	2825	39889266
scaff_group_020	CAKOES020002119.1	2824	39892090
scaff_group_020	CAKOES020002120.1	2817	39894907
scaff_group_020	CAKOES020002121.1	2814	39897721
scaff_group_020	CAKOES020002122.1	2814	39900535
scaff_group_020	CAKOES020002123.1	2812	39903347
scaff_group_020	CAKOES020002124.1	2807	39906154
scaff_group_020	CAKOES020002125.1	2801	39908955
scaff_group_020	CAKOES020002126.1	2798	39911753
scaff_group_020	CAKOES020002127.1	2795	39914548
scaff_group_020	CAKOES020002128.1	2788	39917336
scaff_group_020	CAKOES020002129.1	2786	39920122
scaff_group_020	CAKOES020002130.1	2785	39922907
scaff_group_020	CAKOES020002131.1	2784	39925691
scaff_group_020	CAKOES020002132.1	2779	39928470
scaff_group_020	CAKOES020002133.1	2779	39931249
scaff_group_020	CAKOES020002134.1	2768	39934017
scaff_group_020	CAKOES020002135.1	2765	39936782
scaff_group_020	CAKOES020002136.1	2761	39939543
scaff_group_020	CAKOES020002137.1	2754	39942297
scaff_group_020	CAKOES020002138.1	2752	39945049
scaff_group_020	CAKOES020002139.1	2752	39947801
scaff_group_020	CAKOES020002140.1	2749	39950550
scaff_group_020	CAKOES020002141.1	2746	39953296
scaff_group_020	CAKOES020002142.1	2737	39956033
scaff_group_020	CAKOES020002143.1	2737	39958770
scaff_group_020	CAKOES020002144.1	2735	39961505
scaff_group_020	CAKOES020002145.1	2726	39964231
scaff_group_020	CAKOES020002146.1	2722	39966953
scaff_group_020	CAKOES020002147.1	2717	39969670
scaff_group_020	CAKOES020002148.1	2712	39972382
scaff_group_020	CAKOES020002149.1	2712	39975094
scaff_group_020	CAKOES020002150.1	2709	39977803
scaff_group_020	CAKOES020002151.1	2708	39980511
